CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_MUN_Unique,NOM_ENT_Clean,NOM_MUN_Clean,KEY_inegi,best_match,match_score,ESTADO_Clean,MUNICIPIO_Clean,KEY_prod
31,Yucatán,26,Dzemul,31-026,yucatan,dzemul,yucatan-dzemul,yucatan-dzemul,100,yucatan,dzemul,yucatan-dzemul
31,Yucatán,27,Dzidzantún,31-027,yucatan,dzidzantun,yucatan-dzidzantun,yucatan-dzidzantun,100,yucatan,dzidzantun,yucatan-dzidzantun
31,Yucatán,28,Dzilam de Bravo,31-028,yucatan,dzilam de bravo,yucatan-dzilam de bravo,yucatan-dzilam de bravo,100,yucatan,dzilam de bravo,yucatan-dzilam de bravo
31,Yucatán,29,Dzilam González,31-029,yucatan,dzilam gonzalez,yucatan-dzilam gonzalez,yucatan-dzilam gonzalez,100,yucatan,dzilam gonzalez,yucatan-dzilam gonzalez
31,Yucatán,30,Dzitás,31-030,yucatan,dzitas,yucatan-dzitas,yucatan-dzitas,100,yucatan,dzitas,yucatan-dzitas
31,Yucatán,31,Dzoncauich,31-031,yucatan,dzoncauich,yucatan-dzoncauich,yucatan-dzoncauich,100,yucatan,dzoncauich,yucatan-dzoncauich
31,Yucatán,32,Espita,31-032,yucatan,espita,yucatan-espita,yucatan-espita,100,yucatan,espita,yucatan-espita
31,Yucatán,33,Halachó,31-033,yucatan,halacho,yucatan-halacho,yucatan-halacho,100,yucatan,halacho,yucatan-halacho
31,Yucatán,34,Hocabá,31-034,yucatan,hocaba,yucatan-hocaba,yucatan-hocaba,100,yucatan,hocaba,yucatan-hocaba
31,Yucatán,35,Hoctún,31-035,yucatan,hoctun,yucatan-hoctun,yucatan-hoctun,100,yucatan,hoctun,yucatan-hoctun
31,Yucatán,36,Homún,31-036,yucatan,homun,yucatan-homun,yucatan-homun,100,yucatan,homun,yucatan-homun
31,Yucatán,37,Huhí,31-037,yucatan,huhi,yucatan-huhi,yucatan-huhi,100,yucatan,huhi,yucatan-huhi
31,Yucatán,38,Hunucmá,31-038,yucatan,hunucma,yucatan-hunucma,yucatan-hunucma,100,yucatan,hunucma,yucatan-hunucma
31,Yucatán,39,Ixil,31-039,yucatan,ixil,yucatan-ixil,yucatan-ixil,100,yucatan,ixil,yucatan-ixil
31,Yucatán,40,Izamal,31-040,yucatan,izamal,yucatan-izamal,yucatan-izamal,100,yucatan,izamal,yucatan-izamal
31,Yucatán,41,Kanasín,31-041,yucatan,kanasin,yucatan-kanasin,yucatan-kanasin,100,yucatan,kanasin,yucatan-kanasin
31,Yucatán,42,Kantunil,31-042,yucatan,kantunil,yucatan-kantunil,yucatan-kantunil,100,yucatan,kantunil,yucatan-kantunil
31,Yucatán,43,Kaua,31-043,yucatan,kaua,yucatan-kaua,yucatan-kaua,100,yucatan,kaua,yucatan-kaua
31,Yucatán,44,Kinchil,31-044,yucatan,kinchil,yucatan-kinchil,yucatan-kinchil,100,yucatan,kinchil,yucatan-kinchil
31,Yucatán,45,Kopomá,31-045,yucatan,kopoma,yucatan-kopoma,yucatan-kopoma,100,yucatan,kopoma,yucatan-kopoma
31,Yucatán,46,Mama,31-046,yucatan,mama,yucatan-mama,yucatan-mama,100,yucatan,mama,yucatan-mama
31,Yucatán,47,Maní,31-047,yucatan,mani,yucatan-mani,yucatan-mani,100,yucatan,mani,yucatan-mani
31,Yucatán,48,Maxcanú,31-048,yucatan,maxcanu,yucatan-maxcanu,yucatan-maxcanu,100,yucatan,maxcanu,yucatan-maxcanu
31,Yucatán,49,Mayapán,31-049,yucatan,mayapan,yucatan-mayapan,yucatan-mayapan,100,yucatan,mayapan,yucatan-mayapan
31,Yucatán,50,Mérida,31-050,yucatan,merida,yucatan-merida,yucatan-merida,100,yucatan,merida,yucatan-merida
31,Yucatán,51,Mocochá,31-051,yucatan,mococha,yucatan-mococha,yucatan-mococha,100,yucatan,mococha,yucatan-mococha
31,Yucatán,52,Motul,31-052,yucatan,motul,yucatan-motul,yucatan-motul,100,yucatan,motul,yucatan-motul
31,Yucatán,53,Muna,31-053,yucatan,muna,yucatan-muna,yucatan-muna,100,yucatan,muna,yucatan-muna
31,Yucatán,54,Muxupip,31-054,yucatan,muxupip,yucatan-muxupip,yucatan-muxupip,100,yucatan,muxupip,yucatan-muxupip
31,Yucatán,55,Opichén,31-055,yucatan,opichen,yucatan-opichen,yucatan-opichen,100,yucatan,opichen,yucatan-opichen
31,Yucatán,56,Oxkutzcab,31-056,yucatan,oxkutzcab,yucatan-oxkutzcab,yucatan-oxkutzcab,100,yucatan,oxkutzcab,yucatan-oxkutzcab
31,Yucatán,57,Panabá,31-057,yucatan,panaba,yucatan-panaba,yucatan-panaba,100,yucatan,panaba,yucatan-panaba
31,Yucatán,58,Peto,31-058,yucatan,peto,yucatan-peto,yucatan-peto,100,yucatan,peto,yucatan-peto
31,Yucatán,59,Progreso,31-059,yucatan,progreso,yucatan-progreso,yucatan-progreso,100,yucatan,progreso,yucatan-progreso
31,Yucatán,60,Quintana Roo,31-060,yucatan,quintana roo,yucatan-quintana roo,yucatan-quintana roo,100,yucatan,quintana roo,yucatan-quintana roo
31,Yucatán,61,Río Lagartos,31-061,yucatan,rio lagartos,yucatan-rio lagartos,yucatan-rio lagartos,100,yucatan,rio lagartos,yucatan-rio lagartos
31,Yucatán,62,Sacalum,31-062,yucatan,sacalum,yucatan-sacalum,yucatan-sacalum,100,yucatan,sacalum,yucatan-sacalum
31,Yucatán,63,Samahil,31-063,yucatan,samahil,yucatan-samahil,yucatan-samahil,100,yucatan,samahil,yucatan-samahil
31,Yucatán,64,Sanahcat,31-064,yucatan,sanahcat,yucatan-sanahcat,yucatan-sanahcat,100,yucatan,sanahcat,yucatan-sanahcat
31,Yucatán,65,San Felipe,31-065,yucatan,san felipe,yucatan-san felipe,yucatan-san felipe,100,yucatan,san felipe,yucatan-san felipe
31,Yucatán,66,Santa Elena,31-066,yucatan,santa elena,yucatan-santa elena,yucatan-santa elena,100,yucatan,santa elena,yucatan-santa elena
31,Yucatán,67,Seyé,31-067,yucatan,seye,yucatan-seye,yucatan-seye,100,yucatan,seye,yucatan-seye
31,Yucatán,69,Sotuta,31-069,yucatan,sotuta,yucatan-sotuta,yucatan-sotuta,100,yucatan,sotuta,yucatan-sotuta
31,Yucatán,70,Sucilá,31-070,yucatan,sucila,yucatan-sucila,yucatan-sucila,100,yucatan,sucila,yucatan-sucila
31,Yucatán,71,Sudzal,31-071,yucatan,sudzal,yucatan-sudzal,yucatan-sudzal,100,yucatan,sudzal,yucatan-sudzal
31,Yucatán,72,Suma,31-072,yucatan,suma,yucatan-suma,yucatan-suma,100,yucatan,suma,yucatan-suma
31,Yucatán,73,Tahdziú,31-073,yucatan,tahdziu,yucatan-tahdziu,yucatan-tahdziu,100,yucatan,tahdziu,yucatan-tahdziu
31,Yucatán,74,Tahmek,31-074,yucatan,tahmek,yucatan-tahmek,yucatan-tahmek,100,yucatan,tahmek,yucatan-tahmek
31,Yucatán,75,Teabo,31-075,yucatan,teabo,yucatan-teabo,yucatan-teabo,100,yucatan,teabo,yucatan-teabo
31,Yucatán,76,Tecoh,31-076,yucatan,tecoh,yucatan-tecoh,yucatan-tecoh,100,yucatan,tecoh,yucatan-tecoh
31,Yucatán,77,Tekal de Venegas,31-077,yucatan,tekal de venegas,yucatan-tekal de venegas,yucatan-tekal de venegas,100,yucatan,tekal de venegas,yucatan-tekal de venegas
31,Yucatán,78,Tekantó,31-078,yucatan,tekanto,yucatan-tekanto,yucatan-tekanto,100,yucatan,tekanto,yucatan-tekanto
31,Yucatán,79,Tekax,31-079,yucatan,tekax,yucatan-tekax,yucatan-tekax,100,yucatan,tekax,yucatan-tekax
31,Yucatán,80,Tekit,31-080,yucatan,tekit,yucatan-tekit,yucatan-tekit,100,yucatan,tekit,yucatan-tekit
31,Yucatán,81,Tekom,31-081,yucatan,tekom,yucatan-tekom,yucatan-tekom,100,yucatan,tekom,yucatan-tekom
31,Yucatán,84,Temax,31-084,yucatan,temax,yucatan-temax,yucatan-temax,100,yucatan,temax,yucatan-temax
31,Yucatán,85,Temozón,31-085,yucatan,temozon,yucatan-temozon,yucatan-temozon,100,yucatan,temozon,yucatan-temozon
31,Yucatán,86,Tepakán,31-086,yucatan,tepakan,yucatan-tepakan,yucatan-tepakan,100,yucatan,tepakan,yucatan-tepakan
31,Yucatán,87,Tetiz,31-087,yucatan,tetiz,yucatan-tetiz,yucatan-tetiz,100,yucatan,tetiz,yucatan-tetiz
31,Yucatán,88,Teya,31-088,yucatan,teya,yucatan-teya,yucatan-teya,100,yucatan,teya,yucatan-teya
31,Yucatán,89,Ticul,31-089,yucatan,ticul,yucatan-ticul,yucatan-ticul,100,yucatan,ticul,yucatan-ticul
31,Yucatán,90,Timucuy,31-090,yucatan,timucuy,yucatan-timucuy,yucatan-timucuy,100,yucatan,timucuy,yucatan-timucuy
31,Yucatán,91,Tinum,31-091,yucatan,tinum,yucatan-tinum,yucatan-tinum,100,yucatan,tinum,yucatan-tinum
31,Yucatán,92,Tixcacalcupul,31-092,yucatan,tixcacalcupul,yucatan-tixcacalcupul,yucatan-tixcacalcupul,100,yucatan,tixcacalcupul,yucatan-tixcacalcupul
31,Yucatán,93,Tixkokob,31-093,yucatan,tixkokob,yucatan-tixkokob,yucatan-tixkokob,100,yucatan,tixkokob,yucatan-tixkokob
31,Yucatán,94,Tixméhuac,31-094,yucatan,tixmehuac,yucatan-tixmehuac,yucatan-tixmehuac,100,yucatan,tixmehuac,yucatan-tixmehuac
31,Yucatán,95,Tixpéhual,31-095,yucatan,tixpehual,yucatan-tixpehual,yucatan-tixpehual,100,yucatan,tixpehual,yucatan-tixpehual
31,Yucatán,96,Tizimín,31-096,yucatan,tizimin,yucatan-tizimin,yucatan-tizimin,100,yucatan,tizimin,yucatan-tizimin
31,Yucatán,97,Tunkás,31-097,yucatan,tunkas,yucatan-tunkas,yucatan-tunkas,100,yucatan,tunkas,yucatan-tunkas
